"Tabela 7060 - IPCA - Variação mensal, acumulada no ano, acumulada em 12 meses e peso mensal, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (a partir de janeiro/2020)"
"Mês","Geral, grupo, subgrupo, item e subitem","","Variável"
"Mês","Geral, grupo, subgrupo, item e subitem","","IPCA - Variação mensal (%)","IPCA - Variação acumulada no ano (%)","IPCA - Variação acumulada em 12 meses (%)","IPCA - Peso mensal (%)"
"junho 2022","1107090.Lagarto redondo","Brasil","-1.19","6.48","5.25","0.0092"
"junho 2022","1107091.Lagarto comum","Brasil","-1.65","3.11","6.00","0.0796"
"junho 2022","1107093.Músculo","Brasil","-0.46","1.86","0.87","0.1662"
"junho 2022","1107094.Pá","Brasil","-0.78","3.08","0.62","0.1238"
"junho 2022","1107095.Acém","Brasil","-1.48","3.28","0.87","0.2867"
"junho 2022","1107096.Peito","Brasil","-0.16","3.76","2.27","0.0166"
"junho 2022","1107097.Capa de filé","Brasil","-1.42","0.84","-0.12","0.0351"
"junho 2022","1107099.Costela","Brasil","0.66","4.16","1.52","0.3839"
"junho 2022","1107208.Picanha","Brasil","0.18","-1.18","9.21","0.0446"
"junho 2022","1108.Pescados","Brasil","-0.63","2.15","4.30","0.2040"
"junho 2022","1108002.Peixe - anchova","Brasil","0.09","0.53","2.33","0.0005"
"junho 2022","1108004.Peixe - corvina","Brasil","1.44","3.50","3.72","0.0199"
"junho 2022","1108011.Peixe - tainha","Brasil","0.91","14.71","16.35","0.0021"
"junho 2022","1108012.Peixe - sardinha","Brasil","0.73","4.24","8.31","0.0048"
"junho 2022","1108013.Camarão","Brasil","0.15","2.31","0.71","0.0251"
"junho 2022","1108019.Peixe - cavala","Brasil","0.00","10.31","13.62","0.0009"
"junho 2022","1108029.Peixe - cação","Brasil","1.69","8.93","10.93","0.0064"
"junho 2022","1108031.Peixe - merluza","Brasil","-0.92","3.65","9.73","0.0162"
"junho 2022","1108032.Peixe - serra","Brasil","0.00","-0.01","-0.91","0.0010"
"junho 2022","1108038.Peixe - pescada","Brasil","-6.20","-3.60","0.65","0.0280"
"junho 2022","1108045.Caranguejo","Brasil","1.62","5.35","5.23","0.0046"
"junho 2022","1108049.Peixe - castanha","Brasil","0.09","0.53","-2.27","0.0008"
"junho 2022","1108052.Peixe - palombeta","Brasil","-0.82","-3.99","5.74","0.0007"
"junho 2022","1108072.Peixe - curimatã","Brasil","2.26","3.76","3.35","0.0007"
"junho 2022","1108075.Peixe - salmão","Brasil","0.50","4.78","11.07","0.0149"
"junho 2022","1108080.Peixe - tilápia","Brasil","0.48","3.42","3.54","0.0449"
"junho 2022","1108087.Peixe - tambaqui","Brasil","-1.11","-1.04","3.66","0.0210"
"junho 2022","1108088.Peixe - dourada","Brasil","1.29","-1.73","0.73","0.0062"
"junho 2022","1108092.Peixe - filhote","Brasil","-2.69","7.14","10.59","0.0037"
"junho 2022","1108096.Peixe - peroá","Brasil","-1.57","1.87","1.38","0.0006"
"junho 2022","1108112.Peixe - pintado","Brasil","-0.99","1.29","-2.90","0.0003"
"junho 2022","1108125.Peixe - aruanã","Brasil","0.56","0.22","3.61","0.0005"
"junho 2022","1109.Carnes e peixes industrializados","Brasil","0.46","3.31","7.53","0.6745"
"junho 2022","1109002.Presunto","Brasil","1.67","5.48","9.00","0.0993"
"junho 2022","1109007.Salsicha","Brasil","3.13","6.64","12.99","0.0443"
"junho 2022","1109008.Linguiça","Brasil","-0.59","2.29","7.79","0.3481"
"junho 2022","1109010.Mortadela","Brasil","2.93","5.99","11.30","0.0494"
"junho 2022","1109012.Salame","Brasil","2.09","3.82","9.49","0.0092"
"junho 2022","1109023.Bacalhau","Brasil","0.74","4.04","13.07","0.0091"
"junho 2022","1109056.Carne-seca e de sol","Brasil","0.60","2.27","1.82","0.1072"
"junho 2022","1109058.Carne de porco salgada e defumada","Brasil","-2.40","-1.29","-1.59","0.0078"
"junho 2022","1110.Aves e ovos","Brasil","1.05","3.53","19.69","1.3517"
"junho 2022","1110009.Frango inteiro","Brasil","0.97","2.50","16.18","0.3992"
"junho 2022","1110010.Frango em pedaços","Brasil","1.71","1.10","22.14","0.6862"
"junho 2022","1110044.Ovo de galinha","Brasil","-0.57","12.35","18.86","0.2663"
"junho 2022","1111.Leites e derivados","Brasil","5.68","22.38","25.40","1.8650"
"junho 2022","1111004.Leite longa vida","Brasil","10.72","41.76","37.61","0.8014"
"junho 2022","1111008.Leite condensado","Brasil","4.04","11.90","8.63","0.0206"
"junho 2022","1111009.Leite em pó","Brasil","2.24","7.52","9.86","0.2009"
"junho 2022","1111011.Queijo","Brasil","1.84","10.36","19.18","0.5507"
"junho 2022","1111019.Iogurte e bebidas lácteas","Brasil","1.29","11.89","20.34","0.1622"
"junho 2022","1111021.Requeijão","Brasil","2.27","10.54","20.45","0.0578"
"junho 2022","1111031.Manteiga","Brasil","1.48","10.82","14.29","0.0608"
"junho 2022","1111038.Leite fermentado","Brasil","1.58","5.91","8.45","0.0106"
"junho 2022","1112.Panificados","Brasil","1.74","13.31","16.56","1.6336"
"junho 2022","1112003.Biscoito","Brasil","2.12","12.96","16.10","0.4577"
"junho 2022","1112015.Pão francês","Brasil","1.66","13.56","16.61","0.8217"
"junho 2022","1112017.Pão doce","Brasil","0.49","10.90","10.81","0.0837"
"junho 2022","1112018.Pão de forma","Brasil","1.55","16.52","21.72","0.1051"
"junho 2022","1112019.Bolo","Brasil","2.10","13.49","17.54","0.1381"
"junho 2022","1112025.Pão de queijo","Brasil","0.66","6.91","17.16","0.0272"
"junho 2022","1113.Óleos e gorduras","Brasil","0.14","17.49","25.83","0.5609"
"junho 2022","1113013.Óleo de soja","Brasil","-0.68","21.71","29.34","0.3832"
"junho 2022","1113014.Azeite de oliva","Brasil","1.20","6.25","10.08","0.0663"
"junho 2022","1113040.Margarina","Brasil","2.32","11.53","25.03","0.1115"
"junho 2022","1114.Bebidas e infusões","Brasil","-0.06","8.16","19.07","1.6850"
"junho 2022","1114001.Suco de frutas","Brasil","1.86","6.96","8.11","0.1196"
"junho 2022","1114003.Polpa de fruta (congelada)","Brasil","2.34","6.73","14.92","0.0127"
"junho 2022","1114004.Açaí (emulsão)","Brasil","-10.22","29.81","8.04","0.0746"
"junho 2022","1114022.Café moído","Brasil","0.21","14.87","61.83","0.4364"
"junho 2022","1114023.Café solúvel","Brasil","0.65","12.53","22.12","0.0090"
"junho 2022","1114083.Refrigerante e água mineral","Brasil","0.31","6.08","10.80","0.4818"
"junho 2022","1114084.Cerveja","Brasil","0.14","2.31","8.41","0.3814"
"junho 2022","1114085.Outras bebidas alcoólicas","Brasil","0.66","14.86","10.34","0.0354"
"junho 2022","1114087.Vinho","Brasil","0.32","2.89","3.10","0.0634"
"junho 2022","1114090.Suco em pó","Brasil","0.18","4.16","5.54","0.0446"
"junho 2022","1114091.Chá mate (erva mate)","Brasil","2.05","3.02","1.83","0.0261"
"junho 2022","1115.Enlatados e conservas","Brasil","1.07","8.95","13.05","0.1578"
"junho 2022","1115013.Alimento infantil","Brasil","1.80","21.19","13.53","0.0021"
"junho 2022","1115016.Palmito em conserva","Brasil","-1.08","4.69","8.20","0.0187"
"junho 2022","1115017.Pepino em conserva","Brasil","0.83","11.35","19.06","0.0044"
"junho 2022","1115039.Sardinha em conserva","Brasil","1.33","12.27","17.68","0.0467"
"junho 2022","1115050.Salsicha em conserva","Brasil","0.93","9.54","2.32","0.0015"
"junho 2022","1115056.Sopa desidratada","Brasil","1.02","4.25","11.43","0.0017"
"junho 2022","1115057.Azeitona","Brasil","0.84","5.45","8.97","0.0323"
"junho 2022","1115058.Milho-verde em conserva","Brasil","1.30","10.68","16.44","0.0295"
"junho 2022","1115075.Atum em conserva","Brasil","2.42","7.56","9.29","0.0209"
"junho 2022","1116.Sal e condimentos","Brasil","1.31","8.03","11.34","0.3662"
"junho 2022","1116001.Leite de coco","Brasil","2.56","8.24","17.66","0.0021"
"junho 2022","1116005.Atomatado","Brasil","1.64","8.04","15.77","0.1126"
"junho 2022","1116010.Alho","Brasil","0.26","3.55","1.75","0.1118"
"junho 2022","1116013.Sal","Brasil","0.96","8.74","12.27","0.0043"
"junho 2022","1116022.Colorau","Brasil","-1.14","13.16","14.50","0.0008"
"junho 2022","1116023.Caldo de tucupi","Brasil","2.36","7.23","13.45","0.0009"
"junho 2022","1116026.Fermento","Brasil","2.38","5.22","8.12","0.0055"
"junho 2022","1116033.Maionese","Brasil","2.45","19.18","27.96","0.0512"
"junho 2022","1116041.Vinagre","Brasil","1.45","2.74","5.58","0.0155"
"junho 2022","1116048.Caldo concentrado","Brasil","2.88","11.52","15.64","0.0094"
"junho 2022","1116071.Tempero misto","Brasil","1.29","9.13","11.04","0.0523"
"junho 2022","12.Alimentação fora do domicílio","Brasil","1.26","3.73","6.88","5.6028"
"junho 2022","1201.Alimentação fora do domicílio","Brasil","1.26","3.73","6.88","5.6028"
"junho 2022","1201001.Refeição","Brasil","0.95","2.88","7.55","3.4768"
"junho 2022","1201003.Lanche","Brasil","2.21","5.58","5.66","1.6273"
"junho 2022","1201007.Refrigerante e água mineral","Brasil","0.87","4.63","5.83","0.1177"
"junho 2022","1201009.Cafezinho","Brasil","2.73","7.95","9.43","0.0401"
"junho 2022","1201048.Cerveja","Brasil","-0.20","2.00","4.51","0.2709"
"junho 2022","1201051.Outras bebidas alcoólicas","Brasil","-1.40","3.34","1.14","0.0067"
"junho 2022","1201052.Vinho","Brasil","-0.80","-6.33","2.63","0.0079"
"junho 2022","1201061.Doces","Brasil","1.10","5.95","9.62","0.0044"
"junho 2022","1201088.Sorvete","Brasil","0.78","9.65","16.43","0.0509"
"junho 2022","2.Habitação","Brasil","0.41","-0.61","8.82","15.2484"
"junho 2022","21.Encargos e manutenção","Brasil","1.17","5.40","9.32","9.4789"
"junho 2022","2101.Aluguel e taxas","Brasil","1.20","5.09","8.63","7.4128"
"junho 2022","2101001.Aluguel residencial","Brasil","0.97","4.65","9.65","3.5815"
"junho 2022","2101002.Condomínio","Brasil","0.82","5.17","8.23","2.1427"
"junho 2022","2101004.Taxa de água e esgoto","Brasil","2.17","5.91","7.05","1.6867"
"junho 2022","2101012.Mudança","Brasil","-3.14","7.18","22.45","0.0018"
"junho 2022","2103.Reparos","Brasil","0.53","4.81","10.41","1.3259"
"junho 2022","2103005.Ferragens","Brasil","1.37","5.50","13.30","0.0104"
"junho 2022","2103008.Material de eletricidade","Brasil","-0.89","-1.15","-1.07","0.0136"
"junho 2022","2103012.Vidro","Brasil","1.69","3.17","6.88","0.0027"
"junho 2022","2103014.Tinta","Brasil","1.27","11.23","23.63","0.2877"
"junho 2022","2103032.Revestimento de piso e parede","Brasil","0.30","6.01","18.10","0.2717"
"junho 2022","2103038.Madeira e taco","Brasil","1.35","-0.47","1.43","0.0139"
"junho 2022","2103039.Cimento","Brasil","2.25","8.79","10.34","0.0257"
"junho 2022","2103040.Tijolo","Brasil","1.42","4.14","5.06","0.0239"
"junho 2022","2103041.Material hidráulico","Brasil","-0.19","5.72","11.17","0.0470"
"junho 2022","2103042.Mão de obra","Brasil","0.31","1.51","2.73","0.5735"
"junho 2022","2103048.Areia","Brasil","-1.26","-0.71","5.84","0.0141"
"junho 2022","2103049.Pedras","Brasil","-2.51","-0.54","-2.91","0.0004"
"junho 2022","2103055.Telha","Brasil","-0.33","4.61","6.24","0.0414"
"junho 2022","2104.Artigos de limpeza","Brasil","2.03","9.76","14.58","0.7401"
"junho 2022","2104003.Saco para lixo","Brasil","0.92","-0.95","-2.14","0.0043"
"junho 2022","2104005.Água sanitária","Brasil","2.07","6.95","9.98","0.0627"
"junho 2022","2104008.Detergente","Brasil","2.10","8.52","13.51","0.1537"
"junho 2022","2104009.Sabão em pó","Brasil","2.51","13.41","18.80","0.2277"
"junho 2022","2104012.Desinfetante","Brasil","2.17","7.04","9.40","0.0539"
"junho 2022","2104015.Sabão em barra","Brasil","0.72","8.10","11.09","0.0311"
"junho 2022","2104016.Esponja de limpeza","Brasil","1.19","7.86","17.14","0.0044"
"junho 2022","2104019.Sabão líquido","Brasil","0.55","6.40","17.29","0.0061"
"junho 2022","2104020.Limpador multiuso","Brasil","1.17","8.71","14.28","0.0267"
"junho 2022","2104041.Papel toalha","Brasil","1.70","0.86","6.84","0.0043"
"junho 2022","2104085.Amaciante e alvejante","Brasil","1.75","9.27","14.83","0.1652"
"junho 2022","22.Combustíveis e energia","Brasil","-0.85","-9.28","7.98","5.7696"
"junho 2022","2201.Combustíveis (domésticos)","Brasil","-0.26","8.00","26.82","1.5892"
"junho 2022","2201003.Carvão vegetal","Brasil","3.67","8.20","11.05","0.0056"
"junho 2022","2201004.Gás de botijão","Brasil","-0.39","7.49","26.88","1.4250"
"junho 2022","2201005.Gás encanado","Brasil","0.81","12.81","26.89","0.1586"
"junho 2022","2202.Energia elétrica residencial","Brasil","-1.07","-14.52","2.16","4.1803"
"junho 2022","2202003.Energia elétrica residencial","Brasil","-1.07","-14.52","2.16","4.1803"
"junho 2022","3.Artigos de residência","Brasil","0.55","7.09","14.07","3.9376"
"junho 2022","31.Móveis e utensílios","Brasil","1.00","8.60","16.68","1.8114"
"junho 2022","3101.Mobiliário","Brasil","1.21","11.45","22.86","1.1507"
"junho 2022","3101002.Móvel para sala","Brasil","0.63","12.22","23.32","0.3689"
"junho 2022","3101003.Móvel para quarto","Brasil","1.33","10.75","21.63","0.5256"
"junho 2022","3101015.Móvel para copa e cozinha","Brasil","2.20","13.76","27.83","0.2137"
"junho 2022","3101016.Móvel infantil","Brasil","-0.50","4.35","12.98","0.0257"
"junho 2022","3101017.Colchão","Brasil","0.12","0.54","8.62","0.0168"
"junho 2022","3102.Utensílios e enfeites","Brasil","0.33","3.20","6.08","0.4575"
"junho 2022","3102001.Artigos de iluminação","Brasil","-0.04","1.53","4.36","0.0738"
"junho 2022","3102005.Tapete","Brasil","0.40","0.84","1.98","0.0559"
"junho 2022","3102006.Cortina","Brasil","0.81","6.13","7.98","0.0866"
"junho 2022","3102007.Utensílios de metal","Brasil","-0.15","2.52","7.14","0.1628"
"junho 2022","3102009.Utensílios de vidro e louça","Brasil","0.85","3.07","4.92","0.0476"
"junho 2022","3102010.Utensílios de plástico","Brasil","1.58","6.13","6.94","0.0090"
"junho 2022","3102035.Flores naturais","Brasil","3.79","20.08","22.03","0.0067"
"junho 2022","3102337.Utensílios para bebê","Brasil","0.33","3.54","5.37","0.0151"
"junho 2022","3103.Cama, mesa e banho","Brasil","1.37","5.61","9.89","0.2032"
"junho 2022","3103001.Roupa de cama","Brasil","1.37","5.66","9.95","0.1980"
"junho 2022","3103003.Roupa de banho","Brasil","1.20","3.57","7.54","0.0051"
"junho 2022","32.Aparelhos eletroeletrônicos","Brasil","-0.02","5.80","12.36","1.8020"
"junho 2022","3201.Eletrodomésticos e equipamentos","Brasil","0.04","10.96","21.00","0.9765"
"junho 2022","3201001.Refrigerador","Brasil","-0.20","12.68","23.00","0.3956"
"junho 2022","3201002.Ar-condicionado","Brasil","0.89","7.75","13.53","0.1019"
"junho 2022","3201006.Máquina de lavar roupa","Brasil","-0.65","9.36","19.90","0.2678"
"junho 2022","3201013.Ventilador","Brasil","0.19","5.62","11.06","0.0194"
"junho 2022","3201021.Fogão","Brasil","1.10","12.37","24.61","0.1845"
"junho 2022","3201050.Chuveiro elétrico","Brasil","-1.15","5.41","7.85","0.0073"
"junho 2022","3202.Tv, som e informática","Brasil","-0.09","0.27","3.59","0.8255"
"junho 2022","3202001.Televisor","Brasil","0.66","-1.10","5.58","0.5002"
"junho 2022","3202003.Aparelho de som","Brasil","-0.64","-1.61","0.79","0.0110"
"junho 2022","3202008.Videogame (console)","Brasil","0.28","-7.39","3.41","0.0030"
"junho 2022","3202028.Computador pessoal","Brasil","-1.29","2.76","0.59","0.3113"
"junho 2022","33.Consertos e manutenção","Brasil","1.18","5.92","9.53","0.3242"
"junho 2022","3301.Consertos e manutenção","Brasil","1.18","5.92","9.53","0.3242"
"junho 2022","3301002.Conserto de refrigerador","Brasil","1.02","5.32","12.48","0.0154"
"junho 2022","3301006.Conserto de televisor","Brasil","3.77","7.35","10.43","0.0018"
"junho 2022","3301015.Conserto de máquina de lavar roupa","Brasil","1.21","9.89","6.18","0.0045"
"junho 2022","3301022.Reforma de estofado","Brasil","1.11","4.89","9.94","0.0448"
"junho 2022","3301088.Conserto de aparelho celular","Brasil","0.78","2.79","4.87","0.0611"
"junho 2022","3301130.Conserto de bicicleta","Brasil","1.32","7.12","10.80","0.1965"
"junho 2022","4.Vestuário","Brasil","1.67","9.14","16.61","4.4436"
"junho 2022","41.Roupas","Brasil","1.97","10.14","18.33","3.0282"
"junho 2022","4101.Roupa masculina","Brasil","2.19","11.08","20.81","1.1049"
"junho 2022","4101002.Calça comprida masculina","Brasil","1.89","11.32","19.76","0.2990"
"junho 2022","4101005.Agasalho masculino","Brasil","3.89","15.75","16.74","0.0221"
"junho 2022","4101006.Bermuda/short masculino","Brasil","1.47","8.07","17.36","0.1769"
"junho 2022","4101008.Cueca","Brasil","-0.37","9.01","15.78","0.0076"
"junho 2022","4101009.Camisa/camiseta masculina","Brasil","2.52","11.73","22.62","0.5993"
"junho 2022","4102.Roupa feminina","Brasil","2.00","10.86","18.07","1.3298"
"junho 2022","4102002.Calça comprida feminina","Brasil","2.47","12.89","20.07","0.3138"
"junho 2022","4102003.Agasalho feminino","Brasil","3.74","18.14","9.99","0.0250"
"junho 2022","4102004.Saia","Brasil","1.94","11.84","15.33","0.0086"
"junho 2022","4102005.Vestido","Brasil","2.05","13.10","19.55","0.2949"
"junho 2022","4102008.Blusa","Brasil","2.08","9.46","18.40","0.5122"
"junho 2022","4102010.Lingerie","Brasil","-0.01","6.45","11.86","0.1098"
"junho 2022","4102013.Bermuda/short feminino","Brasil","1.56","7.36","13.97","0.0655"
"junho 2022","4103.Roupa infantil","Brasil","1.49","6.89","14.52","0.5936"
"junho 2022","4103001.Uniforme escolar","Brasil","0.32","6.59","10.22","0.0849"
"junho 2022","4103002.Calça comprida infantil","Brasil","3.34","14.44","19.00","0.0755"
"junho 2022","4103005.Agasalho infantil","Brasil","3.90","17.66","13.00","0.0080"
"junho 2022","4103007.Vestido infantil","Brasil","1.68","4.62","12.88","0.0508"
"junho 2022","4103008.Bermuda/short infantil","Brasil","2.10","7.71","17.72","0.0541"
"junho 2022","4103011.Camisa/camiseta infantil","Brasil","1.76","7.08","15.83","0.1874"
"junho 2022","4103031.Conjunto infantil","Brasil","0.36","2.80","12.48","0.1329"
"junho 2022","42.Calçados e acessórios","Brasil","1.21","8.30","15.07","1.1420"
"junho 2022","4201.Calçados e acessórios","Brasil","1.21","8.30","15.07","1.1420"
"junho 2022","4201002.Sapato masculino","Brasil","2.20","8.04","16.08","0.1480"
"junho 2022","4201003.Sapato feminino","Brasil","0.06","5.77","13.03","0.2630"
"junho 2022","4201004.Sapato infantil","Brasil","1.92","9.78","13.48","0.0253"
"junho 2022","4201015.Bolsa","Brasil","2.47","10.65","16.68","0.0616"
"junho 2022","4201040.Mochila","Brasil","1.27","10.20","17.83","0.0091"
"junho 2022","4201063.Tênis","Brasil","1.68","10.48","16.81","0.4506"
"junho 2022","4201098.Sandália/chinelo","Brasil","0.40","5.86","12.55","0.1843"
"junho 2022","43.Joias e bijuterias","Brasil","0.09","1.13","4.09","0.2179"
"junho 2022","4301.Joias e bijuterias","Brasil","0.09","1.13","4.09","0.2179"
"junho 2022","4301001.Bijuteria","Brasil","1.98","9.61","21.02","0.0175"
"junho 2022","4301002.Joia","Brasil","-0.24","-1.53","0.04","0.1497"
"junho 2022","4301004.Relógio de pulso","Brasil","0.38","6.69","11.89","0.0507"
"junho 2022","44.Tecidos e armarinho","Brasil","1.20","5.37","10.43","0.0554"
"junho 2022","4401.Tecidos e armarinho","Brasil","1.20","5.37","10.43","0.0554"
"junho 2022","4401001.Tecido","Brasil","1.17","5.69","10.92","0.0459"
"junho 2022","4401002.Artigos de armarinho","Brasil","1.30","3.88","8.14","0.0096"
"junho 2022","5.Transportes","Brasil","0.57","7.38","20.12","22.3071"
"junho 2022","51.Transportes","Brasil","0.57","7.38","20.12","22.3071"
"junho 2022","5101.Transporte público","Brasil","2.40","3.38","20.99","2.8746"
"junho 2022","5101001.Ônibus urbano","Brasil","0.72","3.19","3.56","1.1807"
"junho 2022","5101002.Táxi","Brasil","0.00","12.27","12.27","0.1907"
"junho 2022","5101004.Trem","Brasil","0.00","0.00","0.00","0.0332"
"junho 2022","5101006.Ônibus intermunicipal","Brasil","1.39","5.05","6.61","0.3779"
"junho 2022","5101007.Ônibus interestadual","Brasil","-0.08","7.97","16.74","0.1091"
"junho 2022","5101010.Passagem aérea","Brasil","11.32","3.67","122.40","0.5234"
"junho 2022","5101011.Metrô","Brasil","0.00","3.92","3.92","0.0654"
"junho 2022","5101026.Transporte escolar","Brasil","0.23","5.45","4.44","0.1221"
"junho 2022","5101051.Transporte por aplicativo","Brasil","-2.01","-7.57","62.56","0.2153"
"junho 2022","5101053.Integração transporte público","Brasil","0.00","0.00","0.00","0.0567"
"junho 2022","5102.Veículo próprio","Brasil","1.38","8.35","15.79","11.2594"
"junho 2022","5102001.Automóvel novo","Brasil","1.30","6.99","18.01","3.1327"
"junho 2022","5102004.Emplacamento e licença","Brasil","1.71","10.67","11.17","2.2375"
